Date,Open,High,Low,Close,Adj Close,Volume
11/21/2016,18.719999,18.91,18.030001,18.059999,18.059999,48617600
11/28/2016,18,18.83,17.74,17.93,17.93,85258000
12/5/2016,17.959999,19.84,17.870001,19.65,19.65,93997700
12/12/2016,19.48,19.700001,18.530001,18.629999,18.629999,70325000
12/19/2016,18.6,18.700001,16.16,16.5,16.5,109590400
12/26/2016,16.52,16.870001,16.219999,16.299999,16.299999,55212500
1/2/2017,16.309999,17.43,16.209999,17.17,17.17,58748700
1/9/2017,17.219999,17.780001,16.959999,17.25,17.25,57082800
1/16/2017,17.07,17.15,16.459999,16.58,16.58,53408200
1/23/2017,16.57,17.07,16.33,16.57,16.57,57451500
1/30/2017,16.57,17.92,16.41,17.610001,17.610001,99212100
2/6/2017,17.700001,18.77,15.5,15.58,15.58,259841100
2/13/2017,15.63,16.889999,15.51,16.620001,16.620001,135072200
2/20/2017,16.639999,16.690001,15.85,15.98,15.98,54077300
2/27/2017,15.93,16.129999,15.59,15.75,15.75,70280600
3/6/2017,15.75,15.78,14.94,15.12,15.12,65506200
3/13/2017,15.1,15.58,14.85,15.08,15.08,65811500
3/20/2017,15.11,15.37,14.32,15.14,15.14,79832300
3/27/2017,15.02,15.17,14.7,14.95,14.95,53230000
4/3/2017,14.97,14.98,14.25,14.29,14.29,60738800
4/10/2017,14.3,14.78,14.2,14.3,14.3,41085200
4/17/2017,14.3,14.79,14.12,14.63,14.63,57718600
4/24/2017,14.7,16.790001,14.56,16.48,16.48,179416600
5/1/2017,17.139999,18.889999,16.969999,18.690001,18.690001,181515800
5/8/2017,18.68,19.049999,18.16,18.610001,18.610001,75986300
5/15/2017,18.690001,19.790001,17.969999,18.35,18.35,124502900
5/22/2017,18.35,18.52,17.83,18.23,18.23,63713700
5/29/2017,18.209999,18.719999,18.08,18.309999,18.309999,58169600
6/5/2017,18.290001,18.34,16.450001,16.9,16.9,81089700
6/12/2017,16.73,17.219999,16.27,16.67,16.67,68233600
6/19/2017,16.77,18.629999,16.75,18.5,18.5,89134200
6/26/2017,18.549999,19.01,17.23,17.870001,17.870001,81789900
7/3/2017,17.940001,18.58,17.41,18.02,18.02,49951400
7/10/2017,18.049999,19.969999,17.77,19.639999,19.639999,95078600
7/17/2017,19.799999,20.879999,19.41,20.110001,20.110001,93272700
7/24/2017,20.280001,20.620001,16.5,16.75,16.75,167990700
7/31/2017,16.6,16.620001,15.91,16.290001,16.290001,101029400
8/7/2017,16.379999,16.48,15.67,15.92,15.92,49386000
8/14/2017,16.15,16.360001,15.77,15.99,15.99,48785600
8/21/2017,16,17.07,15.93,16.65,16.65,60196300
8/28/2017,16.610001,17.1,16.58,16.860001,16.860001,42223200
9/4/2017,16.82,17.459999,16.440001,17.450001,17.450001,49107400
9/11/2017,17.469999,18.49,17.27,18.01,18.01,69461600
9/18/2017,18.01,18.09,17.35,17.610001,17.610001,42029700
9/25/2017,17.6,17.719999,16.57,16.870001,16.870001,51678000
10/2/2017,16.799999,18.290001,16.780001,17.85,17.85,76526400
10/9/2017,17.82,18.790001,17.389999,18.629999,18.629999,75525000
10/16/2017,18.59,18.610001,17.65,17.870001,17.870001,46255700
10/23/2017,17.940001,21.959999,17.030001,21.68,21.68,222223300
10/30/2017,21.4,21.780001,19.52,19.9,19.9,127632100
11/6/2017,19.780001,20.58,19.26,20.32,20.32,100693200
11/13/2017,20.16,20.790001,19.73,20.76,20.76,60730900
11/20/2017,20.780001,22.48,20.700001,22.42,22.42,63905500
11/27/2017,22.360001,22.4,20.120001,20.709999,20.709999,88295000
12/4/2017,20.85,21.450001,20.23,21.1,21.1,63035500
12/11/2017,21.1,23.24,21.1,22.23,22.23,100856700
12/18/2017,23.23,25.559999,23.129999,24.459999,24.459999,151405000
12/25/2017,24.26,24.6,23.91,24.01,24.01,39409600
