Date,Open,High,Low,Close,Adj Close,Volume
8/20/2013,285.880005,291.5,283.829987,286.209991,286.209991,8497800
8/27/2013,283.869995,285.980011,279.329987,280.980011,280.980011,7034200
9/3/2013,284.730011,299.959991,284.170013,299.709991,299.709991,11088400
9/10/2013,300.549988,302,295.26001,296.059998,296.059998,8286200
9/17/2013,297.630005,320.570007,296.01001,311.48999,311.48999,14781000
9/24/2013,312.429993,319.369995,310.75,312.640015,312.640015,9313200
10/1/2013,314.220001,322.920013,309.73999,310.029999,310.029999,11186800
10/8/2013,311.5,311.649994,296.5,310.700012,310.700012,13070900
10/15/2013,309.869995,331.890015,305.23999,326.440002,326.440002,15572300
10/22/2013,327.720001,368.399994,324.059998,358.160004,358.160004,28311000
10/29/2013,358.959991,366,354.399994,358.73999,358.73999,14423800
11/5/2013,356.779999,362.869995,341.880005,354.380005,354.380005,13454300
11/12/2013,352.98999,373.48999,345.679993,366.179993,366.179993,16505200
11/19/2013,365.820007,377.790009,360.450012,376.640015,376.640015,11578700
11/26/2013,377.609985,399,374.820007,392.299988,392.299988,12114100
12/3/2013,390.109985,390.950012,381.369995,384.890015,384.890015,12711200
12/10/2013,383.73999,391.700012,379.5,388.970001,388.970001,12588500
12/17/2013,390.649994,405,383.100006,402.920013,402.920013,15953600
12/24/2013,402.519989,405.630005,392.450012,393.369995,393.369995,7722900
12/31/2013,394.579987,402.709991,388.420013,393.630005,393.630005,9515100
1/7/2014,395.040009,406.890015,388.450012,390.980011,390.980011,11859900
1/14/2014,392.130005,403.48999,389.410004,399.609985,399.609985,12124700
1/21/2014,403,408.059998,380.48999,386.279999,386.279999,16603200
1/28/2014,387.399994,406.25,340.100006,346.149994,346.149994,43186300
2/4/2014,349.589996,365,337.730011,360.869995,360.869995,20364200
2/11/2014,361.839996,363.609985,346.320007,357.350006,357.350006,17505000
2/18/2014,355.279999,355.730011,343.290009,351.779999,351.779999,20513600
2/25/2014,353,365.869995,351.579987,359.779999,359.779999,17143700
3/4/2014,363.899994,375.329987,362.459991,370.529999,370.529999,13864900
3/11/2014,370.98999,383.109985,363.609985,375.040009,375.040009,17996900
3/18/2014,377.320007,379,348.600006,351.850006,351.850006,17976300
3/25/2014,354.029999,358.970001,330.880005,336.369995,336.369995,22617100
4/1/2014,338.089996,348.299988,313.130005,317.76001,317.76001,34086900
4/8/2014,321.880005,332.179993,309.5,315.910004,315.910004,29341900
4/15/2014,316.700012,331.149994,305.5,330.869995,330.869995,16982100
4/22/2014,332,337.5,288,296.579987,296.579987,47269900
4/29/2014,296.440002,313.290009,290.450012,310.049988,310.049988,21441500
5/6/2014,309.529999,309.809998,284.380005,302.859985,302.859985,23338300
5/13/2014,302.600006,305.600006,290.380005,296.76001,296.76001,17049300
5/20/2014,297.100006,312.350006,296.75,312.23999,312.23999,13134200
5/27/2014,314.410004,314.869995,307,308.839996,308.839996,16417200
6/3/2014,305.75,333,303.839996,327.5,327.5,20739200
6/10/2014,327.649994,340.720001,323.519989,327.619995,327.619995,17591100
6/17/2014,327.540009,338.899994,320.420013,327.23999,327.23999,23305000
6/24/2014,327.540009,329.730011,321.73999,324.779999,324.779999,12741400
7/1/2014,325.859985,338.299988,325.100006,333.549988,333.549988,9928100
7/8/2014,333.100006,355.769989,321.399994,355.320007,355.320007,24013400
7/15/2014,353.720001,361.709991,349.399994,359.76001,359.76001,16996300
7/22/2014,355.25,364.850006,314.76001,320.410004,320.410004,36443400
7/29/2014,321.980011,322.899994,304.589996,313.649994,313.649994,23687200
8/5/2014,313.299988,320.380005,309.649994,318.329987,318.329987,13259100
8/12/2014,318.890015,337.799988,316.950012,334.529999,334.529999,16657400
8/19/2014,334.869995,337.160004,330.799988,334.019989,334.019989,9664300
8/26/2014,337,346.670013,334.549988,339.040009,339.040009,10808500
9/2/2014,339.980011,349.380005,337.160004,342.339996,342.339996,13347600
9/9/2014,341.609985,341.76001,319,323.890015,323.890015,18594100
9/16/2014,321.070007,332.76001,320.100006,324.5,324.5,19968700
9/23/2014,322.459991,329.440002,317.640015,321.820007,321.820007,13486200
9/30/2014,321.359985,325.160004,311.309998,322.200012,322.200012,14606900
10/7/2014,319.429993,324.109985,303.470001,306.450012,306.450012,17451900
10/14/2014,308,312.23999,293.829987,306.209991,306.209991,21100600
10/21/2014,309.899994,318.980011,284,289.970001,289.970001,41475100
10/28/2014,289.76001,308.01001,289.76001,305.720001,305.720001,22302900
11/4/2014,303.98999,305.799988,292.290009,305.109985,305.109985,17316500
11/11/2014,305.940002,332.880005,303.649994,323.049988,323.049988,23335700
11/18/2014,323.98999,338.329987,323.25,335.640015,335.640015,17488600
11/25/2014,335.269989,341.26001,325.929993,326,326,12545300
12/2/2014,327.5,327.929993,304.820007,306.640015,306.640015,18666000
12/9/2014,302.98999,313.640015,301.140015,306.070007,306.070007,17553400
12/16/2014,304.350006,307.359985,293.029999,306.540009,306.540009,31385800
12/23/2014,306.980011,314.269989,302.880005,312.040009,312.040009,10130300
12/30/2014,309.910004,314.75,300.850006,302.190002,302.190002,9698400
1/6/2015,302.23999,303.140015,289.279999,291.410004,291.410004,15258600
1/13/2015,297.480011,301.5,285.25,290.73999,290.73999,17567000
1/20/2015,292.589996,316.929993,286.390015,309.660004,309.660004,26127000
1/27/2015,306.299988,365,299.329987,364.470001,364.470001,48728700
2/3/2015,360.290009,378.799988,358.230011,370.559998,370.559998,24217500
2/10/2015,371.190002,383,368.51001,381.829987,381.829987,11339900
2/17/2015,377.720001,384.540009,372.670013,380.140015,380.140015,14585500
2/24/2015,378.649994,389.369995,376.160004,385.660004,385.660004,12453900
3/3/2015,383.950012,388.420013,375.279999,378.559998,378.559998,11831100
3/10/2015,377.450012,377.769989,366.26001,373.350006,373.350006,13350500
3/17/2015,371.109985,381.769989,366.700012,375.109985,375.109985,12589400
3/24/2015,373.98999,380.5,365.649994,374.589996,374.589996,13012400
3/31/2015,373.23999,380.200012,368.339996,377.040009,377.040009,9883200
4/7/2015,376.149994,387.119995,374.029999,382.359985,382.359985,11451600
4/14/2015,383.51001,391.940002,374.399994,389.51001,389.51001,15403500
4/21/2015,391.309998,452.649994,386.149994,438.559998,438.559998,38706000
4/28/2015,438.51001,439,416,423.040009,423.040009,17246300
5/5/2015,422.850006,439,414.549988,432.850006,432.850006,13477500
5/12/2015,431.079987,433.529999,421.459991,425.23999,425.23999,12341600
5/19/2015,424.869995,436.899994,418.359985,427.630005,427.630005,10802400
5/26/2015,426.200012,433.160004,422,430.920013,430.920013,11649600
6/2/2015,430.070007,438.390015,421.429993,423.5,423.5,10982400
6/9/2015,422.959991,438.890015,419.140015,423.670013,423.670013,11488900
6/16/2015,424.149994,444.98999,422.670013,436.290009,436.290009,14179400
6/23/2015,435.589996,447.040009,429,429.859985,429.859985,13481000
6/30/2015,434.200012,440,430.459991,436.040009,436.040009,7830600
7/7/2015,435.679993,457.869995,425.570007,455.570007,455.570007,14466500
7/14/2015,462.320007,493.200012,458.160004,488.100006,488.100006,21503900
7/21/2015,487.899994,580.570007,475.700012,531.409973,531.409973,45071500
7/28/2015,536,542.840027,523.119995,535.030029,535.030029,18808600
8/4/2015,529.690002,542.73999,518.210022,524,524,16229600
8/11/2015,523.650024,538.73999,513.059998,535.219971,535.219971,14080300
8/18/2015,535.039978,539.48999,451,463.369995,463.369995,25607400
8/25/2015,487.48999,522.690002,466.25,512.890015,512.890015,23882100
9/1/2015,499.140015,515.840027,493.429993,499,499,13413800
9/8/2015,508.690002,532.450012,508.51001,521.380005,521.380005,17083500
9/15/2015,523.25,549.780029,517.200012,548.390015,548.390015,18676800
9/22/2015,539.710022,543.549988,494.329987,504.059998,504.059998,19045800
9/29/2015,506,545.909973,490.5,543.679993,543.679993,20205600
10/6/2015,545.5,551.5,519.890015,550.190002,550.190002,19304800
10/13/2015,546.26001,579,539.679993,573.150024,573.150024,20148300
10/20/2015,572,619.450012,552.52002,608.609985,608.609985,30413300
10/27/2015,608.599976,630.719971,605.530029,628.349976,628.349976,18262800
11/3/2015,629.530029,662.26001,622,655.48999,655.48999,20943500
11/10/2015,651.01001,675.960022,622.289978,647.809998,647.809998,26858500
11/17/2015,650.650024,682.77002,641,678.98999,678.98999,21776400
11/24/2015,674.140015,681.289978,661.210022,664.799988,664.799988,14901300
12/1/2015,673.75,684.820007,660.5,669.830017,669.830017,22357000
12/8/2015,663.130005,679.98999,635.27002,657.909973,657.909973,22054400
12/15/2015,665.030029,682.5,657.349976,664.51001,664.51001,22491700
12/22/2015,666.830017,675.5,656.630005,675.200012,675.200012,10255700
12/29/2015,677.97998,696.440002,627.51001,636.98999,636.98999,22318100
1/5/2016,646.859985,646.909973,598.570007,617.73999,617.73999,28608800
1/12/2016,625.25,625.98999,565.299988,570.179993,570.179993,27401800
1/19/2016,577.090027,608.5,547.179993,596.530029,596.530029,27242000
1/26/2016,603.450012,638.059998,570,574.809998,574.809998,43944000
2/2/2016,570,571.559998,475.209991,488.100006,488.100006,42071700
2/9/2016,478.01001,516.75,474,507.079987,507.079987,26614300
2/16/2016,519.47998,560.650024,511.660004,559.5,559.5,25218800
2/23/2016,555.549988,564.809998,533.150024,552.52002,552.52002,23815400
3/1/2016,556.289978,585,555.549988,562.799988,562.799988,20700800
3/8/2016,557.869995,576.890015,547.900024,573.369995,573.369995,20247100
3/15/2016,571,581.52002,538.580017,553.97998,553.97998,25795200
3/22/2016,545.109985,584.75,545.049988,579.869995,579.869995,16291300
3/29/2016,580.150024,603.23999,576.5,593.190002,593.190002,16127600
4/5/2016,590.77002,604,585.25,595.929993,595.929993,13627600
4/12/2016,598.400024,637.640015,592.309998,635.349976,635.349976,17563000
4/19/2016,637.140015,638.01001,611.559998,626.200012,626.200012,17028400
4/26/2016,626.169983,685.5,599.200012,683.849976,683.849976,31352000
5/3/2016,677.359985,686.97998,656,679.75,679.75,22729500
5/10/2016,694,722.450012,693.5,710.659973,710.659973,28669700
5/17/2016,709.900024,714.469971,688.76001,696.75,696.75,17925600
5/24/2016,698.01001,716.599976,698,712.23999,712.23999,10987500
5/31/2016,712.330017,731.5,711.320007,726.72998,726.72998,15974200
6/7/2016,729.890015,730,711.159973,715.23999,715.23999,13904100
6/14/2016,712.330017,722.559998,699.179993,714.01001,714.01001,17889300
6/21/2016,715.719971,722.119995,682.119995,691.359985,691.359985,20423500
6/28/2016,700,728,698.169983,725.679993,725.679993,12882600
7/5/2016,722.799988,755.900024,719.609985,753.780029,753.780029,15930800
7/12/2016,756.859985,757.340027,728.719971,736.070007,736.070007,18232800
7/19/2016,732.5,751.280029,732.309998,739.609985,739.609985,11704900
7/26/2016,742.710022,770.5,732.75,767.73999,767.73999,23334400
8/2/2016,763.809998,768.469971,750.349976,766.559998,766.559998,15051500
8/9/2016,767.390015,773.75,766.190002,768.48999,768.48999,9178500
8/16/2016,768.619995,768.72998,752.099976,759.47998,759.47998,8977000
8/23/2016,763.309998,774.97998,754.73999,771.289978,771.289978,9853700
8/30/2016,771.049988,776,764,772.440002,772.440002,7317100
9/6/2016,774.039978,790.789978,756,771.48999,771.48999,15552800
9/13/2016,768.77002,781.940002,757.580017,775.099976,775.099976,16465900
9/20/2016,776,807.75,776,799.159973,799.159973,13739600
9/27/2016,801.849976,839.950012,801.109985,836.73999,836.73999,20363900
10/4/2016,840.909973,847.210022,830.26001,841.710022,841.710022,13347600
10/11/2016,841.02002,841.289978,811.679993,812.950012,812.950012,15421300
10/18/2016,822.109985,838.299988,803.099976,838.090027,838.090027,14577400
10/25/2016,839.299988,843.090027,774.609985,789.820007,789.820007,30907300
11/1/2016,799,800.840027,753.22998,784.929993,784.929993,25310900
11/8/2016,784.969971,791.73999,710.099976,719.070007,719.070007,38589200
11/15/2016,730,780.349976,725.98999,780,780,23035300
11/22/2016,788.169983,792.400024,764.23999,766.77002,766.77002,15109700
11/29/2016,768,769.890015,736.700012,759.359985,759.359985,20440200
12/6/2016,763.98999,773.789978,755.820007,760.119995,760.119995,16104000
12/13/2016,764.960022,782.460022,754,766,766,22483900
12/20/2016,768.650024,774.390015,757.98999,760.590027,760.590027,9268700
12/27/2016,763.400024,780,748.280029,749.869995,749.869995,13232600
1/3/2017,757.919983,801.77002,747.700012,796.919983,796.919983,21288000
1/10/2017,796.599976,821.650024,789.51001,817.140015,817.140015,14217000
1/17/2017,815.700012,818.5,803.440002,817.880005,817.880005,14728100
1/24/2017,822,843.840027,814.5,830.380005,830.380005,17226600
1/31/2017,823.75,842.48999,803,807.640015,807.640015,29104000
2/7/2017,809.309998,843,807.5,836.530029,836.530029,15411200
2/14/2017,837,847.27002,831.450012,845.070007,845.070007,11583800
2/21/2017,848.840027,860.859985,837.75,848.640015,848.640015,15988300
2/28/2017,851.450012,854.830017,841.119995,846.609985,846.609985,12237400
3/7/2017,845.47998,857.349976,843.75,854.590027,854.590027,10928400
3/14/2017,853.549988,857.799988,847.109985,856.969971,856.969971,12202200
3/21/2017,858.840027,862.799988,833.5,846.820007,846.820007,13888700
3/28/2017,851.75,893.48999,850.099976,891.51001,891.51001,17670000
4/4/2017,891.5,923.719971,889.309998,907.039978,907.039978,25732400
4/11/2017,907.039978,911.23999,884.48999,901.98999,901.98999,11498100
4/18/2017,900.98999,910.5,896.289978,907.409973,907.409973,14227200
4/25/2017,907.039978,954.400024,903,948.22998,948.22998,24097300
5/2/2017,946.650024,950.099976,930.299988,949.039978,949.039978,16132000
5/9/2017,952.799988,963.150024,940.780029,957.969971,957.969971,15449200
5/16/2017,961,971.380005,944.119995,970.669983,970.669983,18825300
5/23/2017,975.02002,999,966.849976,995.780029,995.780029,13152800
5/30/2017,996.51001,1013.210022,982.159973,1011.340027,1011.340027,16103200
6/6/2017,1012,1016.5,927,964.909973,964.909973,26017600
6/13/2017,977.98999,1017,950.859985,995.169983,995.169983,30444900
6/20/2017,998,1009.799988,992,993.97998,993.97998,15518000
6/27/2017,990.690002,998.799988,951,953.659973,953.659973,18122400
7/4/2017,961.530029,999.440002,955.25,996.469971,996.469971,13102300
7/11/2017,993,1014.75,983.719971,1010.039978,1010.039978,15287200
7/18/2017,1006,1043.01001,1004,1038.949951,1038.949951,16091700
7/25/2017,1038.050049,1083.310059,987.02002,987.780029,987.780029,31422100
8/1/2017,996.109985,1006.400024,981.72998,992.27002,992.27002,17305300
8/8/2017,994.349976,996.280029,951.380005,983.299988,983.299988,18667400
8/15/2017,988.900024,991.73999,945.460022,953.289978,953.289978,15643100
8/22/2017,955.52002,967.929993,941.140015,946.02002,946.02002,16535500
8/29/2017,940,984.5,936.330017,978.25,978.25,11646300
9/5/2017,975.400024,981.940002,960.369995,977.960022,977.960022,12371900
9/12/2017,983.27002,1000,968.169983,974.190002,974.190002,16940600
9/19/2017,977.25,978.23999,932.890015,939.789978,939.789978,15663300
9/26/2017,945.48999,967.309998,931.75,959.190002,959.190002,14223000
10/3/2017,958,998.5,950.369995,990.98999,990.98999,15143900
10/10/2017,996.669983,1009.570007,980.099976,1006.340027,1006.340027,13929700
10/17/2017,1005.590027,1022.309998,962.5,966.299988,966.299988,13786800
10/24/2017,969,1122.790039,965,1110.849976,1110.849976,34553800
10/31/2017,1109,1125.410034,1086.869995,1120.660034,1120.660034,18050000
11/7/2017,1124.73999,1139.900024,1115.77002,1129.170044,1129.170044,14101500
11/14/2017,1130.109985,1138.800049,1121.630005,1126.310059,1126.310059,13857700
11/21/2017,1132.859985,1213.410034,1128.199951,1195.829956,1195.829956,16306700
11/28/2017,1204.880005,1205.339966,1128,1133.949951,1133.949951,28365100
12/5/2017,1128.26001,1172.790039,1124.73999,1168.920044,1168.920044,14858300
12/12/2017,1166.51001,1194.780029,1160.27002,1190.579956,1190.579956,15793200
12/19/2017,1189.150024,1192.969971,1167.640015,1168.359985,1168.359985,8667200
12/26/2017,1168.359985,1190.099976,1160.550049,1169.469971,1169.469971,8402500
